code,SMILES,Metal,solvents,AATS5s,AATS6v,ATSC2dv,ATSC3dv,ATSC7dv,ATSC2s,ATSC3s,ATSC5m,ATSC6m,ATSC2v,ATSC5v,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,AATSC2m,AATSC8v,PEOE_VSA10,SMR_VSA9,VSA_EState6,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),PV
PEFRUP,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Gd,dimethylformamide,3.720867209,198.5794015,-1.668639053,-43.73964497,32.66863905,31.30177515,-5.586456279,-32.94045473,292.8465004,-140.2220272,281.4722231,-1.561618935,-19.25705899,-1.231715976,0.138115168,-0.39660291,-12.23068983,0,11.38785599,5.868414588,64,157.2,237,3.1,23.5,13,6.15,7.9,73.09,36.7,-0.85,1,2,0.37,153,0.4861
PELQII,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Cd,"N,N-dimethylformamide",4.588374486,209.0327739,21.77777778,-3.555555556,140.4444444,52.30013086,6.780330881,-297.1101868,929.853764,-155.6229214,270.910299,-4.989431217,-24.47663291,-1.444444444,-1.125925926,2.85108185,-0.95090704,0,0,9.574319938,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,0.58676
PEMRIK,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-diethylformamide",4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,101.14,36.7,0.945,1,19.9,0.2,152,0.30256
PEPLIG,C1=CC(=CC=C1C(=O)O)C(=O)O,V,thiophene,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,23,50.9415,179,3.6,12.4,51,6.746,6,84.11,2.6,2.08,0,1,0.2,84,0.46554
PEPLOM,C1=CC(=CC=C1C(=O)O)C(=O)O,V,acetone,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,23,50.9415,179,3.6,12.4,51,6.746,6,58.08,20.7,-0.24,0,1,0.17,56.05,0.35538
PIGXAF,C(=O)(C(=O)O)O,Cd,methanol,1,146.7274789,5.5,-6.5,0,2.722222222,21.83333333,104.9856391,0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0,0,0,48,112.41,158,4.33,7.2,-70,8.994,8.69,32.04,32.7,0.791,1,8.2,0.32,65,0.16484
PIKCUK,C(=O)O,Tb,tetrachloride,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,65,158.92535,221,3.1,25.5,112,5.864,8.23,153.82,2.24,2.18,0,0,0.23,76.72,0.1164
POFGUO,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Li,dimethylamine,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,3,7,182,3.01,24.3,60,5.392,0.534,45.09,3.9,0.67,1,1,0.2,3.2,0.35036
POFHOK,C1=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,Zn,dimethylformamide,14.89694042,156.3873211,14.47187929,-47.52263374,-20.1399177,65.14982472,-64.21033379,337.5087267,-388.7132481,100.0420278,-788.6968901,-4.78078738,-1.189091222,-0.307270233,0.745333095,3.099595699,32.34570947,0,0,0.295648148,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.17606
POLYEW,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,acetonitrile,3.374485597,173.1150206,1,-45.5,4.75,37.63945578,2.885487528,-50.24567372,530.5430741,-205.9892564,208.2792469,-1.999238776,-13.72631812,-1.116666667,0.305555556,-0.675512816,-14.10257714,0,11.12690298,12.84127362,30,65.4,139,4.45,6.4,-60,9.394,7.134,41.05,37.5,0.34,0,1,0.26,81.6,0.1414
POMDIH,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Fe,"N,N-dimethylformamide",3.720867209,198.5794015,-1.668639053,-43.73964497,32.66863905,31.30177515,-5.586456279,-32.94045473,292.8465004,-140.2220272,281.4722231,-1.561618935,-19.25705899,-1.231715976,0.138115168,-0.39660291,-12.23068983,0,11.38785599,5.868414588,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,0.3895
POMXIA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.23072
PONVEW,C1=CC=C2C(=C1)C(=CC=C2C(=O)O)C(=O)O,Zn,dimethylformamide,5.182222222,130.6515115,14.88888889,-12.77777778,35.66666667,36.66666667,-3.444444444,-310.886279,-55.760216,-109.2228995,-493.3278434,-1.067288889,-2.779407101,-0.837606838,-0.768888889,0.202953053,26.48408176,0,0,9.193949358,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.16038
PORVUO,C1=CN=CC=C1C2=CC=NC=C2,Zn,"N,N-dimethylformamide",2.5,116.6028796,-28.08,-29.42,1.69,-3.111111111,-2.666666667,87.61725472,77.00815584,-168.53654,-97.35287001,-0.031066,5.60363627,-0.325294118,0.585,-6.11030994,23.35832815,0,11.12690298,7.925925926,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.34188
PUJQEQ,C1=CN=CC=C1CCC2=CC=NC=C2,Cu,benzene,1.98,176.5744126,-32.1183432,-38.14792899,-0.355029586,-1.452662722,-4.14809336,353.8847124,30.28157643,-262.3018224,674.3291608,-0.007770414,-3.734622442,-0.080648696,0.468639053,-4.935734901,0.844572563,0,0,8.226944444,29,63.55,140,4.48,6.7,119,7.726,8.933,78.11,2.2,2.13,0,0,0.16,80.1,0.45778
PUNSOJ,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Cd,"N,N-dimethylacetamide",4.387152778,200.9464196,3.511966701,-55.38189386,-75.10093652,54.8314256,-3.199676263,472.9017234,151.7267787,-127.6428303,314.4336725,-3.170322477,-17.78670351,-0.692790248,0.916915973,0.654011749,7.934098653,0,11.12690298,9.47030712,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,0.2176
PURSOK,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,methanol,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,32.04,32.7,0.791,1,8.2,0.32,65,0.07876
PUXTUZ,C(=O)(C(=O)O)O,Zn,propan-1-ol,1,146.7274789,5.5,-6.5,0,2.722222222,21.83333333,104.9856391,0,-88.06441393,69.19802825,-1.506975,0.069150389,-6.5625,14.0625,5.4849955,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,60.1,18.8,-0.25,1,2,0.29,97.2,0.26304
QAQSAD,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,173.8794816,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,0,0,9.148454271,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.23206
QARLUT,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,ferrocene,3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,186.03,2.98,3.37,0,1,0.2,173.8,0.46142
QARMAA,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,ferrocene,3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,186.03,2.98,3.37,0,1,0.2,173.8,0.4557
QASTUC,C1=CC(=CC=C1C(=O)O)C(=O)O,Mn,dimethylformamide,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.23642
QAVWAN,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,"N,N-dimethylformamide",4.208994709,173.8794816,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,0,0,9.148454271,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.32162
QAWHIH,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,"N,N-dimethylformamide",6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,0.29104
QAWHIH01,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,"N,N-dimethylformamide",6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,0.29218
QERWAL,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Ni,butanol,6.939393939,152.6444687,5.326530612,-48.48979592,-59.26530612,46.31972789,-18.31292517,539.7217501,-54.9712958,-55.01681737,15.28189589,-4.208271429,-17.17443023,-0.918367347,1.734693878,2.188865482,81.72840318,0,0,2.699722222,28,58.693,163,4.4,6.8,112,7.64,8.912,92.1,2.4,2.5,0,1,0.29,110.6,0.41196
QERZUI,C1=CN=CC=C1C(=O)O,Cu,ethanol,6.083333333,49.71122125,-6.326530612,-20.7755102,0,14.82086168,-3.732993197,43.10140224,80.6431326,-126.5633675,153.9775161,-1.049444898,-5.761308638,-1.177228786,0.695578231,-3.129332876,23.35832815,0,0,2.893518519,29,63.55,140,4.48,6.7,119,7.726,8.933,46.07,24.3,-0.31,1,1,0.3,78.37,0.15772
QETBAV,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,173.8794816,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,0,0,9.148454271,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.11248
QINZOC,C1=CC(=CC=C1C(=O)O)N=NC2=CC=C(C=C2)C(=O)O,Tb,dimethylformamide,4.075757576,221.3432094,3.111111111,-49.77777778,34,36.02666667,-4.537777778,-71.40697788,179.6614451,-332.1829542,472.2680899,-3.552833778,-27.84063931,-1.507936508,-0.373737374,-0.355741292,7.787647639,0,0,11.89993819,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,0.5972
QITYOJ,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Mn,dimethylformamide,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.08376
QIWSUK,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,dichloromethane,5.956521739,122.4808275,8.061728395,-24.37037037,-14.81481481,33.38957476,-5.769547325,128.7722934,4.396809432,-139.4970291,56.05095496,-2.387660494,-13.6613542,-1.152006173,0.402039721,0.602016249,75.66463763,0,0,5.195555556,30,65.4,139,4.45,6.4,-60,9.394,7.134,84.9,9.1,1.25,0,1,0.2,39.6,0.08006
QIXNES,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Y,tridecahydrate,6.347578348,179.8989224,21.44,-39.52,10.4,66.6982716,-20.88493827,-118.732028,199.9879598,38.09753121,-625.784204,-3.688928,0.887900253,-0.921111111,-0.144615385,2.107757488,26.37317045,0,0,3.746787604,39,88.90584,219,3.19,22.7,30,6.217,4.47,74.1,14.4,0.88,1,2,0.28,117.7,0.24098
QIXNIW,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Er,tridecahydrate,6.347578348,179.8989224,21.44,-39.52,10.4,66.6982716,-20.88493827,-118.732028,199.9879598,38.09753121,-625.784204,-3.688928,0.887900253,-0.921111111,-0.144615385,2.107757488,26.37317045,0,0,3.746787604,68,167.26,235,3.1,22.7,30,6.108,9.07,74.1,14.4,0.88,1,2,0.28,117.7,0.23116
QOBGEV,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",11.67102397,162.5360885,10.23611111,-54.52083333,-6.847222222,56.21141975,-40.11342593,242.1141365,139.2319556,24.2843839,-141.9674605,-4.563447222,-9.325384487,-0.957799145,0.902369281,2.879117987,18.48932439,0,0,1.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.4512
QOHTOX,C(=C/C(=O)O)\C=C\C(=O)O,Co,"N,N-dimethylformamide",5.694444444,152.5511044,1.3125,-34.875,39.625,34.36805556,-29.76388889,-37.844126,-60.35677856,-322.1088313,9.583532402,-0.66429375,-2.061937685,-0.421875,-0.78125,-0.841463322,-9.68713117,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,0.04246
QOHYET01,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Ce,dimethylformamide,4.208994709,173.8794816,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,0,0,9.148454271,58,140.116,235,3.1,29.6,635,5.539,6.77,73.09,36.7,-0.85,1,2,0.37,153,0.07958
QOMFAA,C(=C/C(=O)O)\C(=O)O,Zn,dimethylformamide,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.41354
QOMFEE,C(=C/C(=O)O)\C(=O)O,Zn,dimethylformamide,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.5176
QOQWOK,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Mn,dimethylformamide,3.049095607,151.2393531,-13.11111111,-36.33333333,5,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,0,11.12690298,10.54098356,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.43796
QOQWOK01,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Mn,dimethylformamide,3.049095607,151.2393531,-13.11111111,-36.33333333,5,17.3128858,0.935185185,16.02032455,305.4643367,-184.0296772,52.37720138,-0.875777778,-3.720835241,-0.789598109,0.413436693,-2.896483922,-16.56632117,0,11.12690298,10.54098356,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.44798
QOTWON,CC(=O)O,Mn,ethanol,6.089439787,146.7274789,1,-48,0,23.84722222,-43.27777778,0,0,-42.03469954,0,0.47401875,1.412091599,4,0.983015531,15.82330225,23.35832815,0,0,0,25,54.93804,197,3.72,9.4,-50,7.434,7.3,46.07,24.3,-0.31,1,1,0.3,78.37,0.18846
QUMFUB,C1=C(OC(=C1)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",5.619047619,144.6504787,9.333333333,-17.11111111,-28.88888889,24.21296296,0.904320988,-58.02430904,271.6055111,-141.6918397,-52.99056242,-2.905322222,2.728500953,-2.397660819,-0.222222222,2.702140678,81.84243715,0,0,2.178148148,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,0.40564
QUQSAY,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Co,"N,N-dimethylformamide",11.67102397,162.5360885,10.23611111,-54.52083333,-6.847222222,56.21141975,-40.11342593,242.1141365,139.2319556,24.2843839,-141.9674605,-4.563447222,-9.325384487,-0.957799145,0.902369281,2.879117987,18.48932439,0,0,1.022962963,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,0.37492
QUSSOO,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,dimethylformamide,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.07532
QUWYEO,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Ca,n-butane,4.588374486,209.0327739,21.77777778,-3.555555556,140.4444444,52.30013086,6.780330881,-297.1101868,929.853764,-155.6229214,270.910299,-4.989431217,-24.47663291,-1.444444444,-1.125925926,2.85108185,-0.95090704,0,0,9.574319938,20,40.08,231,2.2,22.8,2,6.113,1.54,58.12,1.88,2.89,0,0,0.19,0,0.15374
RAVJOP,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,"N,N-dimethylformamide",4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,0.09244
RAVVIU,C(=O)O,Co,methanol,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,0.22888
RAVVIU01,C(=O)O,Co,methanol,6.089439787,146.7274789,-8.64,-1.12,0,-2.16,-2.88,0,0,-82.42248586,0,0,0.431820984,-0.924871318,0.983015531,-22.0557955,23.35832815,0,0,0,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,0.23168
RAXCOK,C1=C(SC(=C1)C(=O)O)C(=O)O,Zn,dimethylformamide,5.619047619,144.6504787,6.536296296,-34.58864198,-30.04246914,33.76701875,-31.83165219,17.1281794,289.8112614,15.3797224,-8.112786327,-1.919036,-18.63677144,-0.574554906,-0.58680776,2.971853306,93.98528538,9.754294387,0,2.548518519,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.6161
REDROI,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,dimethylformamide,4.874396135,156.4726219,7.061728395,-31.37037037,22.85185185,33.27846365,-5.21399177,-48.09848646,299.9556375,-139.4970291,254.9866605,-2.510160494,-13.6613542,-1.742283951,-0.081052067,0.602016249,-3.796086632,0,0,5.022962963,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.25374
RELLAW,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,173.8794816,0.888888889,-42.44444444,-25.77777778,37.77777778,-0.222222222,302.011838,-21.964198,-109.2228995,274.7735749,-1.979622222,-13.71323248,-0.811965812,0.706349206,0.202953053,22.0485913,0,0,9.148454271,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.48818
REXDIJ,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,9-bromophenanthrene,3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,249.11,2.75,4.18,0,1,0.21,303,0.48576
REXFEH,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,4-nitrobenzaldehyde,3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,151.11,3.18,2.22,0,1,0.22,290,0.46094
REXFIL,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,"7-isopropyl-1,4-dimethylazulene",3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,226.33,2.82,3.45,0,1,0.28,280,0.76768
REXFOR,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,"7-isopropyl-1,4-dimethylazulene",3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,226.33,2.82,3.45,0,1,0.28,280,0.45896
REXFUX,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,isoprene,3.515151515,262.0000918,-9,-3,-65.25,-1.925925926,-0.444444444,99.502764,-378.735348,-233.8056233,619.5860344,-1.238475,-29.09014543,-0.315217391,-0.295454545,-2.890111,-12.97988325,0,34.16356797,11.26185185,30,65.4,139,4.45,6.4,-60,9.394,7.134,68.12,2.2,3.23,0,0,0.22,34.1,0.44946
REZXIE,C(=C/C(=O)O)\C(=O)O,Fe,acetate,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,59.04,6.02,-0.17,1,22.3,0.26,77,0.58322
REZXIE01,C(=C/C(=O)O)\C(=O)O,Fe,acetate,21.79166667,82.01363063,0,-44,9,27.50617284,-42.7654321,269.7211129,-219.2622782,-206.4246725,22.25755962,-1.2638,-3.07852192,-0.166666667,4.625,2.041973111,23.35832815,0,0,0,26,55.84,194,4.06,8.4,15,7.902,7.874,59.04,6.02,-0.17,1,22.3,0.26,77,0.58322
RINNOU,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cd,dimethylformamide,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,0.4393
RINNUA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,dimethylformamide,3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,0.33454
RIPDEB,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,185.3665294,1.750297265,-61.79310345,34.89179548,36.66115075,-6.680076628,-113.0903355,355.1154057,-315.5260643,121.3910449,-3.370697979,-13.30086095,-1.511296076,-0.034284582,-0.011326782,-1.016590183,11.49902367,11.49902367,11.88033846,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,0.17568
