code,SMILES,Metal,solvents,AATS5s,AATS0i,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC0m,AATSC2m,AATSC3m,PEOE_VSA7,EState_VSA2,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBD,HBA,MPC,Boiling Point (°„C),SSA
POLYEW,C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,Zn,acetonitrile,3.374485597,155.9322375,148.2805248,1,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,34.22076092,-0.675512816,-2.510820118,35.39237126,11.12690298,2.75,30,65.4,139,4.45,6.4,-60,9.394,7.134,41.05,37.5,0.34,0,1,0.26,81.6,288.341
POMDIH,C1=CC(=NC=C1C(=O)O)C2=NC=C(C=C2)C(=O)O,Fe,"N,N-dimethylformamide",3.720867209,160.1984138,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,33.14799302,-0.39660291,-2.702926602,24.26546827,11.12690298,1.54,26,55.84,194,4.06,8.4,15,7.902,7.874,73.09,36.7,-0.85,1,2,0.37,153,1086.75
POMXIA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,492.788
PONVEW,C1=CC=C2C(=C1)C(=CC=C2C(=O)O)C(=O)O,Zn,dimethylformamide,5.182222222,155.944943,147.5058011,14.88888889,8.888888889,-109.2228995,-493.3278434,158.9044906,-1.866666667,-2.779407101,13.83633736,-0.068888889,7.222222222,0.177777778,33.988018,0.202953053,0.83975892,22.90518257,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,181.635
PORVUO,C1=CN=CC=C1C2=CC=NC=C2,Zn,"N,N-dimethylformamide",2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,837.932
PUJQEQ,C1=CN=CC=C1CCC2=CC=NC=C2,Cu,benzene,1.98,160.1163163,155.1450974,-32.1183432,-68.30177515,-262.3018224,674.3291608,20.2697415,-0.244352663,-3.734622442,-20.64813252,-0.075419879,6.639053254,-1.241850457,31.92973033,-4.935734901,-5.952614647,48.2340145,0,2.2618,29,63.55,140,4.48,6.7,119,7.726,8.933,78.11,2.2,2.13,0,0,0.16,80.1,1833.54
PUNSOJ,C1=CC(=CC=C1C2=CC(=CC(=C2)C(=O)O)C(=O)O)C(=O)O,Cd,"N,N-dimethylacetamide",4.387152778,156.8967605,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,34.41735606,0.654011749,-4.198412408,41.45873833,16.69035448,2.4482,48,112.41,158,4.33,7.2,-70,8.994,8.69,87.12,32.2,-0.85,1,2,0.25,165.1,534.591
PURSOK,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,methanol,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,32.04,32.7,0.791,1,8.2,0.32,65,45.3054
PUXTUZ,C(=O)(C(=O)O)O,Zn,propan-1-ol,1,170.6536449,177.302349,5.5,-3.5,-88.06441393,69.19802825,0,0,0.069150389,0,2.729166667,8.1875,-0.4375,37.64590369,5.4849955,-2.836109812,0,0,-0.8444,30,65.4,139,4.45,6.4,-60,9.394,7.134,60.1,18.8,-0.25,1,2,0.29,97.2,268.706
QAQSAD,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,458.789
QARLUT,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,ferrocene,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,186.03,2.98,3.37,0,1,0.2,173.8,1319.11
QARMAA,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,ferrocene,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,186.03,2.98,3.37,0,1,0.2,173.8,1126.9
QASTUC,C1=CC(=CC=C1C(=O)O)C(=O)O,Mn,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,583.288
QAVWAN,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,"N,N-dimethylformamide",4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,791.949
QAWHIH,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,"N,N-dimethylformamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,489.713
QAWHIH01,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Cu,"N,N-dimethylformamide",6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,29,63.55,140,4.48,6.7,119,7.726,8.933,73.09,36.7,-0.85,1,2,0.37,153,500.038
QERWAL,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,Ni,butanol,6.939393939,160.1601348,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,35.1171682,2.188865482,-6.462334248,18.19910121,16.69035448,0.7812,28,58.693,163,4.4,6.8,112,7.64,8.912,92.1,2.4,2.5,0,1,0.29,110.6,1252.35
QERZUI,C1=CN=CC=C1C(=O)O,Cu,ethanol,6.083333333,161.9640736,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0,0.097602551,-5.761308638,0,-0.162304052,7.530612245,-0.816326531,35.44306652,-3.129332876,-3.938246767,12.13273414,5.563451492,0.7798,29,63.55,140,4.48,6.7,119,7.726,8.933,46.07,24.3,-0.31,1,1,0.3,78.37,89.25
QETBAV,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,72.3157
QINZOC,C1=CC(=CC=C1C(=O)O)N=NC2=CC=C(C=C2)C(=O)O,Tb,dimethylformamide,4.075757576,159.6194258,155.9330659,3.111111111,-32.44444444,-332.1829542,472.2680899,264.7800197,2.754513778,-27.84063931,12.11691264,-0.076911488,7.155555556,-0.549905838,33.72428172,-0.355741292,-2.662865825,48.53093655,11.12690298,3.4984,65,158.92535,221,3.1,25.5,112,5.864,8.23,73.09,36.7,-0.85,1,2,0.37,153,3290.47
QITYOJ,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Mn,dimethylformamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,113.319
QIWSUK,C1=CC(=CC(=C1)C(=O)O)C(=O)O,Zn,dichloromethane,5.956521739,159.2036613,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,18.19910121,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,84.9,9.1,1.25,0,1,0.2,39.6,46.9449
QIXNES,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Y,tridecahydrate,6.347578348,157.9357496,146.0821125,21.44,-14.32,38.09753121,-625.784204,580.20975,2.083111111,0.887900253,29.51959373,-0.336853843,7.093333333,-0.230967742,33.02598036,2.107757488,-0.987286104,24.26546827,0,1.6326,39,88.90584,219,3.19,22.7,30,6.217,4.47,74.1,14.4,0.88,1,2,0.28,117.7,340.297
QIXNIW,C1=CC(=C2C(=CC=C(C2=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Er,tridecahydrate,6.347578348,157.9357496,146.0821125,21.44,-14.32,38.09753121,-625.784204,580.20975,2.083111111,0.887900253,29.51959373,-0.336853843,7.093333333,-0.230967742,33.02598036,2.107757488,-0.987286104,24.26546827,0,1.6326,68,167.26,235,3.1,22.7,30,6.108,9.07,74.1,14.4,0.88,1,2,0.28,117.7,260.217
QOBGEV,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",11.67102397,160.87749,148.445057,10.23611111,-48.02083333,24.2843839,-141.9674605,184.8932439,1.955833333,-9.325384487,12.00939528,-0.891409465,7.243055556,-1.06712963,33.54745824,2.879117987,-4.921468526,12.13273414,0,0.4794,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1138.66
QOHTOX,C(=C/C(=O)O)\C=C\C(=O)O,Co,"N,N-dimethylformamide",5.694444444,163.2548245,161.8581408,1.3125,-49.625,-322.1088313,9.583532402,-38.74852468,-1.480625,-2.061937685,2.142741284,-1.240162037,8.484375,-2.067708333,39.58436611,-0.841463322,-9.537222547,0,0,0.268,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,39.9954
QOHYET01,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Ce,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,58,140.116,235,3.1,29.6,635,5.539,6.77,73.09,36.7,-0.85,1,2,0.37,153,63.1154
QOMFAA,C(=C/C(=O)O)\C(=O)O,Zn,dimethylformamide,21.79166667,165.721098,165.5425733,0,-59,-206.4246725,22.25755962,0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,40.18891489,2.041973111,-16.88877358,0,0,-0.2882,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,995.445
QOMFEE,C(=C/C(=O)O)\C(=O)O,Zn,dimethylformamide,21.79166667,165.721098,165.5425733,0,-59,-206.4246725,22.25755962,0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,40.18891489,2.041973111,-16.88877358,0,0,-0.2882,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1801.43
QOQWOK,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Mn,dimethylformamide,3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1379.19
QOQWOK01,C1=CC(=CC=C1C2=CC=NC=C2)C(=O)O,Mn,dimethylformamide,3.049095607,156.9972407,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,33.12236148,-2.896483922,-3.185992089,35.39237126,0,2.4468,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,1424.39
QOTWON,CC(=O)O,Mn,ethanol,6.089439787,170.5202365,181.1765606,1,-90,-42.03469954,0,0,0,1.412091599,0,-5.409722222,9.5,-11.25,44.21852025,15.82330225,-51.949009,0,0,0.0909,25,54.93804,197,3.72,9.4,-50,7.434,7.3,46.07,24.3,-0.31,1,1,0.3,78.37,270.084
QUMFUB,C1=C(OC(=C1)C(=O)O)C(=O)O,Mn,"N,N-dimethylformamide",5.619047619,161.8462116,161.1628664,9.333333333,-7.444444444,-141.6918397,-52.99056242,81.84243715,3.122755556,2.728500953,3.522932518,0.039318304,7.555555556,-0.323671498,35.01026736,2.702140678,-1.786771977,12.13273414,11.52049484,0.676,25,54.93804,197,3.72,9.4,-50,7.434,7.3,73.09,36.7,-0.85,1,2,0.37,153,867.163
QUQSAY,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,Co,"N,N-dimethylformamide",11.67102397,160.87749,148.445057,10.23611111,-48.02083333,24.2843839,-141.9674605,184.8932439,1.955833333,-9.325384487,12.00939528,-0.891409465,7.243055556,-1.06712963,33.54745824,2.879117987,-4.921468526,12.13273414,0,0.4794,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1023.23
QUSSOO,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,99.90898
QUWYEO,C1=CC(=CC=C1C(=O)O)S(=O)(=O)C2=CC=C(C=C2)C(=O)O,Ca,n-butane,4.588374486,156.2688719,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,50.55824058,2.85108185,-8.114321637,48.53093655,20.91786993,1.9158,20,40.08,231,2.2,22.8,2,6.113,1.54,58.12,1.88,2.89,0,0,0.19,0,173.635
RAVJOP,C1=CC(=CC=C1C(=O)O)C(=O)O,Cd,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,134.046
RAVVIU,C(=O)O,Co,methanol,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,180.076
RAVVIU01,C(=O)O,Co,methanol,6.089439787,173.5064463,185.0509644,-8.64,2.28,-82.42248586,0,0,0,0.431820984,0,-1.44,10.16,1.14,46.9144252,-22.0557955,5.7501955,0,6.472220865,-0.2992,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,200.802
RAXCOK,C1=C(SC(=C1)C(=O)O)C(=O)O,Zn,dimethylformamide,5.619047619,156.638113,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,63.03764033,2.971853306,-2.89055528,12.13273414,9.754294387,1.1445,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,3140.66
REDROI,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,dimethylformamide,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,280.517
RELLAW,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,dimethylformamide,4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1921.067964
REXDIJ,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,9-bromophenanthrene,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,249.11,2.75,4.18,0,1,0.21,303,1239.34
REXFEH,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,4-nitrobenzaldehyde,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,151.11,3.18,2.22,0,1,0.22,290,1165.87
REXFIL,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,"7-isopropyl-1,4-dimethylazulene",3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,226.33,2.82,3.45,0,1,0.28,280,3482.47
REXFOR,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,"7-isopropyl-1,4-dimethylazulene",3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,226.33,2.82,3.45,0,1,0.28,280,1161.55
REXFUX,C1=CN=CC=C1C2=NC(=NC(=N2)C3=CC=NC=C3)C4=CC=NC=C4,Zn,isoprene,3.515151515,160.2430725,155.5339184,-9,3,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,29.897114,-2.890111,0.1943605,36.39820241,0,3.0576,30,65.4,139,4.45,6.4,-60,9.394,7.134,68.12,2.2,3.23,0,0,0.22,34.1,1138
REZXIE,C(=C/C(=O)O)\C(=O)O,Fe,acetate,21.79166667,165.721098,165.5425733,0,-59,-206.4246725,22.25755962,0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,40.18891489,2.041973111,-16.88877358,0,0,-0.2882,26,55.84,194,4.06,8.4,15,7.902,7.874,59.04,6.02,-0.17,1,22.3,0.26,77,2283.73
REZXIE01,C(=C/C(=O)O)\C(=O)O,Fe,acetate,21.79166667,165.721098,165.5425733,0,-59,-206.4246725,22.25755962,0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,40.18891489,2.041973111,-16.88877358,0,0,-0.2882,26,55.84,194,4.06,8.4,15,7.902,7.874,59.04,6.02,-0.17,1,22.3,0.26,77,2330.87
RINNOU,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Cd,dimethylformamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,48,112.41,158,4.33,7.2,-70,8.994,8.69,73.09,36.7,-0.85,1,2,0.37,153,1553.12
RINNUA,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Co,dimethylformamide,3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,27,58.93319,192,4.3,7.5,64,7.881,8.86,73.09,36.7,-0.85,1,2,0.37,153,1112.37
RIPDEB,C1=CC(=CC=C1C(=O)O)OC2=CC=C(C=C2)C(=O)O,Zn,"N,N-dimethylformamide",3.81712963,156.9501357,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,34.83832983,-0.011326782,-3.910457581,48.53093655,11.12690298,2.8753,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,379.414
RIQCUS,C1=CC(=CC=C1C(=O)O)C(=O)O,Zn,"N,N-dimethylformamide",4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,700.242
RIXPIZ,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Al,acetone,3.05026455,154.2092758,145.963084,-6.633217993,-72.16608997,-272.2080821,911.6421651,-434.9264188,1.850657439,-21.2120641,-37.6854775,0.052267347,6.955017301,-0.633035877,32.94325277,-0.588251461,-3.083480907,87.97801257,16.69035448,5.7822,13,26.981538,184,3.23,8.3,42,5.986,2.7,58.08,20.7,-0.24,0,1,0.17,56.05,3471.19
ROBYUE,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,"N,N-dimethylformamide",4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,4323.4
ROBZAL,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O,Zn,"N,N-dimethylformamide",4.208994709,155.944943,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,33.988018,0.202953053,-4.00288144,35.0379167,11.12690298,2.2362,30,65.4,139,4.45,6.4,-60,9.394,7.134,73.09,36.7,-0.85,1,2,0.37,153,1524.2
ROFREL,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Bi,"N,N-dimethylformamide",5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,83,208.9804,207,4.69,7.4,91,7.289,9.807,73.09,36.7,-0.85,1,2,0.37,153,1154.98
ROFREL01,C1=C(C=C(C=C1C(=O)O)C(=O)O)C2=CC(=CC(=C2)C(=O)O)C(=O)O,Bi,"N,N-dimethylformamide",5.132132132,157.6910737,146.7305362,2,-90,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,34.06980826,1.543624954,-6.167148809,47.52510539,33.38070895,2.1464,83,208.9804,207,4.69,7.4,91,7.289,9.807,73.09,36.7,-0.85,1,2,0.37,153,1127.49
RONSIY,C1=CN=CC=C1C2=CC=NC=C2,Cu,acetonitrile,2.5,158.4882451,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,31.17136264,-6.11030994,-4.654749251,35.39237126,0,2.1436,29,63.55,140,4.48,6.7,119,7.726,8.933,41.05,37.5,0.34,0,1,0.26,81.6,399.636
ROWVUW,C1=CC(=CC=C1C(=O)O)C(=O)O,Co,methanol,4.874396135,159.2036613,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,36.15315736,0.602016249,-2.772311348,24.26546827,11.12690298,1.083,27,58.93319,192,4.3,7.5,64,7.881,8.86,32.04,32.7,0.791,1,8.2,0.32,65,125.894
